Disease,DOIDId,Symptom,SymptomId,,,Total number of disease
retinal dystrophy with leukodystrophy,DOID:0080946,is_a,DOID:906,,,
acute flaccid myelitis,DOID:0080947,is_a,DOID:322,,,
"agenesis of corpus callosum, cardiac, ocular, and genital syndrome",DOID:0080948,is_a,DOID:225,,,
alcoholic ketoacidosis,DOID:0080949,is_a,DOID:0050758,,,
alopecia-mental retardation syndrome 4,DOID:0080950,is_a,DOID:0050737,,,
alopecia-mental retardation syndrome 4,DOID:0080950,is_a,DOID:0080627,,,
alopecia-mental retardation syndrome 3,DOID:0080951,is_a,DOID:0050737,,,
alopecia-mental retardation syndrome 3,DOID:0080951,is_a,DOID:0080627,,,
AMED syndrome,DOID:0080952,is_a,DOID:0050737,,,
AMED syndrome,DOID:0080952,is_a,DOID:0080578,,,
AMED syndrome,DOID:0080952,is_a,DOID:225,,,
amelogenesis imperfecta type 1J,DOID:0080953,is_a,DOID:0050737,,,
amelogenesis imperfecta type 1J,DOID:0080953,is_a,DOID:2187,,,
arthrogryposis multiplex congenita,DOID:0080954,is_a,DOID:0050737,,,
arthrogryposis multiplex congenita,DOID:0080954,is_a,DOID:0080015,,,
arthrogryposis multiplex congenita,DOID:0080954,is_a,DOID:863,,,
"childhood supratentorial embryonal tumor with multilayered rosettes, C19MC-altered",DOID:0080956,is_a,DOID:7841,,,
primary hypoalphalipoproteinemia 1,DOID:0080957,is_a,DOID:1387,,,
primary hypoalphalipoproteinemia 2,DOID:0080958,is_a,DOID:1387,,,
arrhythmogenic right ventricular dysplasia 14,DOID:0080959,is_a,DOID:0050431,,,
arrhythmogenic right ventricular dysplasia 14,DOID:0080959,is_a,DOID:0050736,,,
amelogenesis imperfecta type 2A6,DOID:0080960,is_a,DOID:0050737,,,
amelogenesis imperfecta type 2A6,DOID:0080960,is_a,DOID:2187,,,
anauxetic dysplasia 2,DOID:0080962,is_a,DOID:0050737,,,
anauxetic dysplasia 2,DOID:0080962,is_a,DOID:0080942,,,
anauxetic dysplasia 3,DOID:0080963,is_a,DOID:0050737,,,
anauxetic dysplasia 3,DOID:0080963,is_a,DOID:0080942,,,
intracranial berry aneurysm 1,DOID:0080964,is_a,DOID:0050736,,,
intracranial berry aneurysm 1,DOID:0080964,is_a,DOID:0060228,,,
intracranial berry aneurysm 2,DOID:0080965,is_a,DOID:0060228,,,
intracranial berry aneurysm 3,DOID:0080966,is_a,DOID:0050736,,,
intracranial berry aneurysm 3,DOID:0080966,is_a,DOID:0060228,,,
intracranial berry aneurysm 4,DOID:0080967,is_a,DOID:0060228,,,
intracranial berry aneurysm 5,DOID:0080968,is_a,DOID:0060228,,,
intracranial berry aneurysm 6,DOID:0080969,is_a,DOID:0060228,,,
intracranial berry aneurysm 7,DOID:0080970,is_a,DOID:0060228,,,
intracranial berry aneurysm 8,DOID:0080971,is_a,DOID:0060228,,,
intracranial berry aneurysm 9,DOID:0080972,is_a,DOID:0060228,,,
intracranial berry aneurysm 10,DOID:0080973,is_a,DOID:0060228,,,
intracranial berry aneurysm 11,DOID:0080974,is_a,DOID:0060228,,,
intracranial berry aneurysm 12,DOID:0080975,is_a,DOID:0060228,,,
acute myeloid leukemia with BCR-ABL1,DOID:0080976,is_a,DOID:9119,,,
aortic valve disease 3,DOID:0080977,is_a,DOID:0050736,,,
aortic valve disease 3,DOID:0080977,is_a,DOID:0080332,,,
arthrogryposis multiplex congenita-1,DOID:0080978,is_a,DOID:0080954,,,
arthrogryposis multiplex congenita-3,DOID:0080979,is_a,DOID:0080954,,,
arthrogryposis multiplex congenita-4,DOID:0080980,is_a,DOID:0080954,,,
arthrogryposis multiplex congenita-5,DOID:0080981,is_a,DOID:0080954,,,
X-linked mental retardation-hypotonic facies syndrome-1,DOID:0080982,is_a,DOID:0060309,,,
X-linked intellectual developmental disorder 109,DOID:0080984,is_a,DOID:0060309,,,
X-linked intellectual developmental disorder 109,DOID:0080984,is_a,DOID:0080012,,,
syndromic X-linked intellectual disorder Lujan-Fryns-type,DOID:0080985,is_a,DOID:0060309,,,
syndromic X-linked intellectual disorder Lujan-Fryns-type,DOID:0080985,is_a,DOID:0080012,,,
Ehlers-Danlos syndrome periodontal type 1,DOID:0080986,is_a,DOID:0050736,,,
Ehlers-Danlos syndrome periodontal type 1,DOID:0080986,is_a,DOID:13359,,,
Ehlers-Danlos syndrome periodontal type 2,DOID:0080987,is_a,DOID:0050736,,,
Ehlers-Danlos syndrome periodontal type 2,DOID:0080987,is_a,DOID:13359,,,
pretibial dystrophic epidermolysis bullosa,DOID:0080988,is_a,DOID:4959,,,
King Denborough syndrome,DOID:0080990,is_a,DOID:0050736,,,
King Denborough syndrome,DOID:0080990,is_a,DOID:423,,,
congenital myopathy 1B,DOID:0080991,is_a,DOID:0081337,,,
rhabdomyolysis-myalgia syndrome,DOID:0080992,is_a,DOID:423,,,
autoimmune epilepsy,DOID:0080994,is_a,DOID:0060004,,,
autoimmune epilepsy,DOID:0080994,is_a,DOID:1826,,,
tuberculous encephalopathy,DOID:0080995,is_a,DOID:399,,,
diffuse large B-cell lymphoma activated B-cell type,DOID:0080996,is_a,DOID:0050745,,,
diffuse large B-cell lymphoma germinal center B-cell type,DOID:0080997,is_a,DOID:0050745,,,
acute necrotizing pancreatitis,DOID:0080998,is_a,DOID:2913,,,
acute hemorrhagic pancreatitis,DOID:0080999,is_a,DOID:2913,,,
Cowden syndrome 4,DOID:0081000,is_a,DOID:6457,,,
Cowden syndrome 5,DOID:0081001,is_a,DOID:6457,,,
Cowden syndrome 6,DOID:0081002,is_a,DOID:6457,,,
Cowden syndrome 7,DOID:0081003,is_a,DOID:6457,,,
high-grade B-cell lymphoma double-hit/triple-hit,DOID:0081004,is_a,DOID:707,,,
parsley allergy,DOID:0081005,is_a,DOID:0070334,,,
dill allergy,DOID:0081006,is_a,DOID:0070334,,,
RNASET2-deficient cystic leukoencephalopathy,DOID:0081007,is_a,DOID:0050737,,,
RNASET2-deficient cystic leukoencephalopathy,DOID:0081007,is_a,DOID:10579,,,
intellectual developmental disorder with cardiac arrhythmia,DOID:0081008,is_a,DOID:0050737,,,
intellectual developmental disorder with cardiac arrhythmia,DOID:0081008,is_a,DOID:225,,,
Bardet-Biedl syndrome 20,DOID:0081009,is_a,DOID:1935,,,
Bardet-Biedl syndrome 21,DOID:0081010,is_a,DOID:1935,,,
Bardet-Biedl syndrome 22,DOID:0081011,is_a,DOID:1935,,,
critical COVID-19,DOID:0081012,is_a,DOID:0080600,,,
severe COVID-19,DOID:0081013,is_a,DOID:0080600,,,
non-severe COVID-19,DOID:0081014,is_a,DOID:0080600,,,
congenital fibrosis of the extraocular muscles 1,DOID:0081015,is_a,DOID:0050736,,,
congenital fibrosis of the extraocular muscles 1,DOID:0081015,is_a,DOID:0080143,,,
congenital fibrosis of the extraocular muscles 2,DOID:0081016,is_a,DOID:0050737,,,
congenital fibrosis of the extraocular muscles 2,DOID:0081016,is_a,DOID:0080143,,,
congenital fibrosis of the extraocular muscles 3A,DOID:0081017,is_a,DOID:0050736,,,
congenital fibrosis of the extraocular muscles 3A,DOID:0081017,is_a,DOID:0080143,,,
congenital fibrosis of the extraocular muscles 3C,DOID:0081019,is_a,DOID:0050736,,,
congenital fibrosis of the extraocular muscles 3C,DOID:0081019,is_a,DOID:0080143,,,
congenital fibrosis of the extraocular muscles 5,DOID:0081020,is_a,DOID:0050737,,,
congenital fibrosis of the extraocular muscles 5,DOID:0081020,is_a,DOID:0080143,,,
Tukel syndrome,DOID:0081021,is_a,DOID:0050737,,,
Tukel syndrome,DOID:0081021,is_a,DOID:0080143,,,
retinal cone dystrophy 3B,DOID:0081022,is_a,DOID:0050737,,,
retinal cone dystrophy 3B,DOID:0081022,is_a,DOID:0050795,,,
retinal cone dystrophy 4,DOID:0081023,is_a,DOID:0050795,,,
retinal cone dystrophy 1,DOID:0081024,is_a,DOID:0050736,,,
retinal cone dystrophy 1,DOID:0081024,is_a,DOID:0050795,,,
retinal cone dystrophy 3A,DOID:0081025,is_a,DOID:0050795,,,
benign peritoneal solitary fibrous tumor,DOID:0081026,is_a,DOID:0060117,,,
glycogen-rich carcinoma,DOID:0081028,is_a,DOID:3458,,,
central conducting lymphatic anomaly,DOID:0081030,is_a,DOID:0050736,,,
central conducting lymphatic anomaly,DOID:0081030,is_a,DOID:75,,,
generalized lymphatic anomaly,DOID:0081031,is_a,DOID:75,,,
glutatione synthetase deficiency with 5-oxoprolinuria,DOID:0081034,is_a,DOID:0050737,,,
glutatione synthetase deficiency with 5-oxoprolinuria,DOID:0081034,is_a,DOID:0080699,,,
mixed phenotype acute leukemia with BCR-ABL1,DOID:0081036,is_a,DOID:9953,,,
mixed phenotype acute leukemia with MLL rearranged,DOID:0081037,is_a,DOID:9953,,,
"mixed phenotype acute leukemia, B/myeloid",DOID:0081038,is_a,DOID:9953,,,
"mixed phenotype acute leukemia, T/myeloid",DOID:0081039,is_a,DOID:9953,,,
B-cell prolymphocytic leukemia,DOID:0081041,is_a,DOID:1039,,,
T-cell prolymphocytic leukemia,DOID:0081042,is_a,DOID:1039,,,
fetal akinesia deformation sequence syndrome X-linked,DOID:0081043,is_a,DOID:0050735,,,
fetal akinesia deformation sequence syndrome X-linked,DOID:0081043,is_a,DOID:0111375,,,
frontonasal dysplasia,DOID:0081044,is_a,DOID:225,,,
frontonasal dysplasia 1,DOID:0081045,is_a,DOID:0050737,,,
frontonasal dysplasia 1,DOID:0081045,is_a,DOID:0081044,,,
frontonasal dysplasia 2,DOID:0081046,is_a,DOID:0050737,,,
frontonasal dysplasia 2,DOID:0081046,is_a,DOID:0081044,,,
frontonasal dysplasia 3,DOID:0081047,is_a,DOID:0050737,,,
frontonasal dysplasia 3,DOID:0081047,is_a,DOID:0081044,,,
congenital limbs-face contractures-hypotonia-developmental delay syndrome,DOID:0081048,is_a,DOID:0050736,,,
congenital limbs-face contractures-hypotonia-developmental delay syndrome,DOID:0081048,is_a,DOID:225,,,
hepatosplenic T-cell lymphoma,DOID:0081049,is_a,DOID:0050743,,,
primary cutaneous gamma-delta T-cell lymphoma,DOID:0081050,is_a,DOID:0060061,,,
"microcephaly, growth deficiency, seizures, and brain malformations",DOID:0081051,is_a,DOID:225,,,
neurobehavioral disorder with prenatal alcohol exposure,DOID:0081052,is_a,DOID:0050696,,,
central diabetes insipidus,DOID:0081055,is_a,DOID:9409,,,
gestational diabetes insipidus,DOID:0081057,is_a,DOID:9409,,,
dipsogenic diabetes insipidus,DOID:0081058,is_a,DOID:9409,,,
X-linked central diabetes insipidus,DOID:0081059,is_a,DOID:0050735,,,
X-linked central diabetes insipidus,DOID:0081059,is_a,DOID:0081055,,,
X-linked nephrogenic diabetes insipidus,DOID:0081060,is_a,DOID:0080012,,,
X-linked nephrogenic diabetes insipidus,DOID:0081060,is_a,DOID:12387,,,
nephrogenic diabetes insipidus type 2,DOID:0081061,is_a,DOID:0050736,,,
nephrogenic diabetes insipidus type 2,DOID:0081061,is_a,DOID:0050737,,,
nephrogenic diabetes insipidus type 2,DOID:0081061,is_a,DOID:12387,,,
DICER1 syndrome,DOID:0081063,is_a,DOID:0050736,,,
DICER1 syndrome,DOID:0081063,is_a,DOID:225,,,
BN2 diffuse large B-cell lymphoma,DOID:0081064,is_a,DOID:0050745,,,
EZB diffuse large B-cell lymphoma,DOID:0081065,is_a,DOID:0050745,,,
MCD diffuse large B-cell lymphoma,DOID:0081066,is_a,DOID:0050745,,,
N1 diffuse large B-cell lymphoma,DOID:0081067,is_a,DOID:0050745,,,
ST2 diffuse large B-cell lymphoma,DOID:0081068,is_a,DOID:0050745,,,
A53 diffuse large B-cell lymphoma,DOID:0081069,is_a,DOID:0050745,,,
EZB-MYC+ diffuse large B-cell lymphoma,DOID:0081070,is_a,DOID:0081065,,,
EZB-MYC- diffuse large B-cell lymphoma,DOID:0081071,is_a,DOID:0081065,,,
"craniofacial dysmorphism, skeletal anomalies, and mental retardation syndrome",DOID:0081072,is_a,DOID:225,,,
Teebi hypertelorism syndrome,DOID:0081073,is_a,DOID:225,,,
Teebi hypertelorism syndrome 2,DOID:0081074,is_a,DOID:0081073,,,
Marsili syndrome,DOID:0081075,is_a,DOID:0050736,,,
Marsili syndrome,DOID:0081075,is_a,DOID:225,,,
blastic plasmacytoid dendritic cell neoplasm,DOID:0081076,is_a,DOID:12603,,,
ectodermal dysplasia and immune deficiency,DOID:0081077,is_a,DOID:2121,,,
ectodermal dysplasia and immune deficiency,DOID:0081077,is_a,DOID:612,,,
ectodermal dysplasia and immunodeficiency 1,DOID:0081078,is_a,DOID:0080012,,,
ectodermal dysplasia and immunodeficiency 1,DOID:0081078,is_a,DOID:0081077,,,
ectodermal dysplasia and immunodeficiency 2,DOID:0081079,is_a,DOID:0050736,,,
ectodermal dysplasia and immunodeficiency 2,DOID:0081079,is_a,DOID:0081077,,,
acute myeloid leukemia with t(6;9) (p23;q34.1),DOID:0081080,is_a,DOID:9119,,,
acute promyelocytic leukemia with PML-RARA,DOID:0081081,is_a,DOID:0060318,,,
acute myelomonocytic leukemia,DOID:0081082,is_a,DOID:9119,,,
acute myeloid leukemia with inv(3) (q21.3;q26.2) or t(3;3) (q21.3;q26.2),DOID:0081083,is_a,DOID:9119,,,
acute myeloid leukemia with inv(16)(p13.1q22) or t(16;16)(p13.1;q22),DOID:0081084,is_a,DOID:9119,,,
acute myeloid leukemia with minimal differentiation,DOID:0081085,is_a,DOID:9119,,,
acute myeloid leukemia without maturation,DOID:0081086,is_a,DOID:9119,,,
acute myeloid leukemia with maturation,DOID:0081087,is_a,DOID:9119,,,
"chronic myelogenous leukemia, BCR-ABL1 positive",DOID:0081088,is_a,DOID:8552,,,
acute myeloid leukemia with mutated NPM1,DOID:0081089,is_a,DOID:9119,,,
acute myeloid leukemia with biallelic mutation of CEBPA,DOID:0081090,is_a,DOID:9119,,,
acute myeloid leukemia with mutated RUNX1,DOID:0081091,is_a,DOID:9119,,,
acute myeloid leukemia with myelodysplasia-related changes,DOID:0081092,is_a,DOID:9119,,,
acute myeloid leukemia with t(8;21); (q22; q22.1),DOID:0081093,is_a,DOID:9119,,,
acute myeloid leukemia with MLL rearrangement,DOID:0081094,is_a,DOID:9119,,,
acute myeloid leukemia with mutated CEBPA,DOID:0081095,is_a,DOID:9119,,,
acute myeloid leukemia with t(1;22)(p13;q13),DOID:0081096,is_a,DOID:9119,,,
Rafiq syndrome,DOID:0081097,is_a,DOID:0060308,,,
autosomal recessive intellectual developmental disorder 13,DOID:0081098,is_a,DOID:0060308,,,
"neurodevelopmental disorder with brain abnormalities, poor growth, and dysmorphic facies",DOID:0081099,is_a,DOID:0060308,,,
spastic paraplegia with deafness,DOID:0081100,is_a,DOID:0080012,,,
spastic paraplegia with deafness,DOID:0081100,is_a,DOID:2476,,,
nonautoimmune hyperthyroidism,DOID:0081101,is_a,DOID:0050736,,,
nonautoimmune hyperthyroidism,DOID:0081101,is_a,DOID:7998,,,
familial gestational hyperthyroidism,DOID:0081102,is_a,DOID:0050736,,,
familial gestational hyperthyroidism,DOID:0081102,is_a,DOID:7998,,,
hot water epilepsy,DOID:0081104,is_a,DOID:2548,,,
keratosis palmoplantaris striata,DOID:0081105,is_a,DOID:3390,,,
hot water epilepsy 1,DOID:0081106,is_a,DOID:0050736,,,
hot water epilepsy 1,DOID:0081106,is_a,DOID:0081104,,,
hot water epilepsy 2,DOID:0081107,is_a,DOID:0081104,,,
keratosis palmoplantaris striata 1,DOID:0081108,is_a,DOID:0050736,,,
keratosis palmoplantaris striata 1,DOID:0081108,is_a,DOID:0081105,,,
keratosis palmoplantaris striata 2,DOID:0081109,is_a,DOID:0050736,,,
keratosis palmoplantaris striata 2,DOID:0081109,is_a,DOID:0081105,,,
keratosis palmoplantaris striata 3,DOID:0081110,is_a,DOID:0050736,,,
keratosis palmoplantaris striata 3,DOID:0081110,is_a,DOID:0081105,,,
osteosclerotic metaphyseal dysplasia,DOID:0081111,is_a,DOID:0050737,,,
osteosclerotic metaphyseal dysplasia,DOID:0081111,is_a,DOID:0080019,,,
Baraitser-Winter syndrome 1,DOID:0081112,is_a,DOID:0050736,,,
Baraitser-Winter syndrome 1,DOID:0081112,is_a,DOID:0060229,,,
Baraitser-Winter syndrome 2,DOID:0081113,is_a,DOID:0050736,,,
Baraitser-Winter syndrome 2,DOID:0081113,is_a,DOID:0060229,,,
benign familial infantile seizures 1,DOID:0081114,is_a,DOID:0050736,,,
benign familial infantile seizures 1,DOID:0081114,is_a,DOID:0060169,,,
benign familial infantile seizures 2,DOID:0081115,is_a,DOID:0050736,,,
benign familial infantile seizures 2,DOID:0081115,is_a,DOID:0060169,,,
benign familial infantile seizures 3,DOID:0081116,is_a,DOID:0050736,,,
benign familial infantile seizures 3,DOID:0081116,is_a,DOID:0060169,,,
benign familial infantile seizures 4,DOID:0081117,is_a,DOID:0060169,,,
benign familial infantile seizures 5,DOID:0081118,is_a,DOID:0050736,,,
benign familial infantile seizures 5,DOID:0081118,is_a,DOID:0060169,,,
benign familial infantile seizures 6,DOID:0081119,is_a,DOID:0050736,,,
benign familial infantile seizures 6,DOID:0081119,is_a,DOID:0060169,,,
Graves ophthalmopathy,DOID:0081120,is_a,DOID:0060030,,,
inclusion body myopathy and brain white matter abnormalities,DOID:0081121,is_a,DOID:0050736,,,
inclusion body myopathy and brain white matter abnormalities,DOID:0081121,is_a,DOID:0050881,,,
Catel Manzke syndrome,DOID:0081122,is_a,DOID:0080001,,,
X-linked mental retardation Gustavson type,DOID:0081123,is_a,DOID:0060309,,,
"craniofacial dysmorphism, skeletal anomalies, and impaired intellectual development syndrome 1",DOID:0081124,is_a,DOID:0050737,,,
"craniofacial dysmorphism, skeletal anomalies, and impaired intellectual development syndrome 1",DOID:0081124,is_a,DOID:0081072,,,
"craniofacial dysmorphism, skeletal anomalies, and impaired intellectual development syndrome 2",DOID:0081125,is_a,DOID:0081072,,,
DeSanto-Shinawi syndrome,DOID:0081126,is_a,DOID:0050736,,,
DeSanto-Shinawi syndrome,DOID:0081126,is_a,DOID:225,,,
mandibuloacral dysplasia,DOID:0081127,is_a,DOID:0080006,,,
mandibuloacral dysplasia type A lipodystrophy,DOID:0081128,is_a,DOID:0081127,,,
mandibuloacral dysplasia type B lipodystrophy,DOID:0081129,is_a,DOID:0050737,,,
mandibuloacral dysplasia type B lipodystrophy,DOID:0081129,is_a,DOID:0081127,,,
BH4-deficient hyperphenylalaninemia C,DOID:0081130,is_a,DOID:0050737,,,
BH4-deficient hyperphenylalaninemia C,DOID:0081130,is_a,DOID:0081132,,,
BH4-deficient hyperphenylalaninemia D,DOID:0081131,is_a,DOID:0050737,,,
BH4-deficient hyperphenylalaninemia D,DOID:0081131,is_a,DOID:0081132,,,
tetrahydrobiopterin (BH4)-deficient hyperphenylalaninemia,DOID:0081132,is_a,DOID:9252,,,
3-methylglutaconic aciduria type 7a,DOID:0081133,is_a,DOID:0050736,,,
3-methylglutaconic aciduria type 7a,DOID:0081133,is_a,DOID:0110003,,,
3-methylglutaconic aciduria type 7b,DOID:0081134,is_a,DOID:0110003,,,
agammaglobulinemia 2,DOID:0081135,is_a,DOID:0050737,,,
agammaglobulinemia 2,DOID:0081135,is_a,DOID:2583,,,
agammaglobulinemia 1,DOID:0081136,is_a,DOID:0050737,,,
agammaglobulinemia 1,DOID:0081136,is_a,DOID:2583,,,
agammaglobulinemia 3,DOID:0081137,is_a,DOID:0050737,,,
agammaglobulinemia 3,DOID:0081137,is_a,DOID:2583,,,
agammaglobulinemia 6,DOID:0081138,is_a,DOID:0050737,,,
agammaglobulinemia 6,DOID:0081138,is_a,DOID:2583,,,
agammaglobulinemia 7,DOID:0081139,is_a,DOID:0050737,,,
agammaglobulinemia 7,DOID:0081139,is_a,DOID:2583,,,
agammaglobulinemia 8A,DOID:0081140,is_a,DOID:0050736,,,
agammaglobulinemia 8A,DOID:0081140,is_a,DOID:2583,,,
agammaglobulinemia 9,DOID:0081141,is_a,DOID:0050737,,,
agammaglobulinemia 9,DOID:0081141,is_a,DOID:2583,,,
agammaglobulinemia 10,DOID:0081142,is_a,DOID:0050736,,,
agammaglobulinemia 10,DOID:0081142,is_a,DOID:2583,,,
agammaglobulinemia 8B,DOID:0081143,is_a,DOID:0050737,,,
agammaglobulinemia 8B,DOID:0081143,is_a,DOID:2583,,,
common variable immunodeficiency 1,DOID:0081144,is_a,DOID:12177,,,
common variable immunodeficiency 2,DOID:0081145,is_a,DOID:0050736,,,
common variable immunodeficiency 2,DOID:0081145,is_a,DOID:12177,,,
common variable immunodeficiency 3,DOID:0081146,is_a,DOID:12177,,,
common variable immunodeficiency 4,DOID:0081147,is_a,DOID:12177,,,
common variable immunodeficiency 5,DOID:0081148,is_a,DOID:12177,,,
common variable immunodeficiency 6,DOID:0081149,is_a,DOID:12177,,,
common variable immunodeficiency 7,DOID:0081150,is_a,DOID:12177,,,
common variable immunodeficiency 8,DOID:0081151,is_a,DOID:12177,,,
common variable immunodeficiency 10,DOID:0081152,is_a,DOID:0050736,,,
common variable immunodeficiency 10,DOID:0081152,is_a,DOID:12177,,,
common variable immunodeficiency 11,DOID:0081153,is_a,DOID:12177,,,
common variable immunodeficiency 12,DOID:0081154,is_a,DOID:12177,,,
common variable immunodeficiency 13,DOID:0081155,is_a,DOID:0050736,,,
common variable immunodeficiency 13,DOID:0081155,is_a,DOID:12177,,,
common variable immunodeficiency 14,DOID:0081156,is_a,DOID:0050736,,,
common variable immunodeficiency 14,DOID:0081156,is_a,DOID:12177,,,
dilated cardiomyopathy 1LL,DOID:0081157,is_a,DOID:0050736,,,
dilated cardiomyopathy 1LL,DOID:0081157,is_a,DOID:12930,,,
dilated cardiomyopathy 1MM,DOID:0081158,is_a,DOID:0050736,,,
dilated cardiomyopathy 1MM,DOID:0081158,is_a,DOID:12930,,,
dilated cardiomyopathy 2C,DOID:0081159,is_a,DOID:0050737,,,
dilated cardiomyopathy 2C,DOID:0081159,is_a,DOID:12930,,,
dilated cardiomyopathy 2D,DOID:0081160,is_a,DOID:0050737,,,
dilated cardiomyopathy 2D,DOID:0081160,is_a,DOID:12930,,,
dilated cardiomyopathy 2E,DOID:0081161,is_a,DOID:0050737,,,
dilated cardiomyopathy 2E,DOID:0081161,is_a,DOID:12930,,,
dilated cardiomyopathy 2F,DOID:0081162,is_a,DOID:0050737,,,
dilated cardiomyopathy 2F,DOID:0081162,is_a,DOID:12930,,,
dilated cardiomyopathy 2G,DOID:0081163,is_a,DOID:0050737,,,
dilated cardiomyopathy 2G,DOID:0081163,is_a,DOID:12930,,,
dilated cardiomyopathy 3B,DOID:0081164,is_a,DOID:0050735,,,
dilated cardiomyopathy 3B,DOID:0081164,is_a,DOID:12930,,,
HMG-CoA synthase 2 deficiency,DOID:0081168,is_a,DOID:0050737,,,
HMG-CoA synthase 2 deficiency,DOID:0081168,is_a,DOID:9252,,,
Leber congenital amaurosis 19,DOID:0081169,is_a,DOID:14791,,,
"short stature, hearing loss, retinitis pigmentosa, and distinctive facies",DOID:0081175,is_a,DOID:0050737,,,
"short stature, hearing loss, retinitis pigmentosa, and distinctive facies",DOID:0081175,is_a,DOID:225,,,
"hypotonia, ataxia, and delayed development syndrome",DOID:0081176,is_a,DOID:0050736,,,
"hypotonia, ataxia, and delayed development syndrome",DOID:0081176,is_a,DOID:225,,,
autosomal recessive intellectual developmental disorder 1,DOID:0081177,is_a,DOID:0060308,,,
autosomal recessive intellectual developmental disorder 2,DOID:0081178,is_a,DOID:0060308,,,
autosomal recessive intellectual developmental disorder 3,DOID:0081179,is_a,DOID:0060308,,,
autosomal recessive intellectual developmental disorder 12,DOID:0081180,is_a,DOID:0060308,,,
autosomal recessive intellectual developmental disorder 5,DOID:0081181,is_a,DOID:0060308,,,
